orgao,link,titulo,reclamacao
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/268013/stf-supremo-tribunal-federal/cf88/,CF88 ," 
        Vergonhas ter esses Ministros do STF.
Vocês estão indo contra a CF/88, mostra assim como nossa justiça é falha. Absurdo ver essa corte trabalhar contra os príncipios da CF.
Vergonha da Justiça.
Vergonha dos Ministros.
A mais alta corte, está indo para o buraco como a república!         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/356177/stf-supremo-tribunal-federal/deus-nao-esta-com-voces/,DEUS NAO ESTA COM VOÇES ," 
        PORQUE CAUSA DOS Elmos SR,EU HOJE NAO POSSO DAR UMA CASA PARA MINHA ESPOSA,NEM MESMO UMA MELHOR QUALIDADE DE VIDA PARA MEUS FILHOS,SENDO ASSIM EU VOS AMALDIÇOO,A VOÇES SEU FILHOS,SEUS NETOS,ATE A QUARTA GERAÇÃO DOS SEUS,SEJAM MALDITOS,A TERRA EM QUE VOSSOS PÉS PISAREM SEJAM DESERTO SEM VIDA,POS DEUS NAO ESTA COM VOÇES,POS SEUS PÉS CORREM PARA FAZER O MAL..         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/283488/stf-supremo-tribunal-federal/incitacao/,Incitação ," 
        É como muita tristeza que vejo a excelentíssima presidente da república, esbravejar publicamente que está sofrendo um Golpe! 
Estamos presenciando um acontecimento histórico na democracia brasileira. Onde, quadrilhas infiltradas nas esferas políticas são desmanteladas e parte do dinheiro desviado dos cofres públicos são recuperados.
Ela tem todo direito de se defender, porém, jamais incitar a população. Ao contrário do que faz, deveria defender o trabalho e cumprimento das leis, independente de amizade ou grau parentesco. 
Deveria seguir os conselhos do porta voz da ONU:
""Pedimos ao governo, bem como aos políticos dos outros partidos, que cooperem completamente com as autoridades judiciais nas suas investigações (...) e que evitem ações que poderiam ser construídas como forma de obstruir a justiça"", disse porta-voz.
""Estamos preocupados que um círculo vicioso possa estar se desenvolvendo o que arrisca desacreditar tanto o Executivo quanto o Judiciário, causando assim sérios danos de longo prazo ao Estado e às conquistas democráticas feitas nos últimos 20 anos durante os quais o Brasil foi governado sob uma Constituição que dá fortes garantias aos direitos humanos"", disse Rupert Colville.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/268736/stf-supremo-tribunal-federal/falta-de-vergonha-e-pudor/,Falta de vergonha e pudor ," 
        É vergonhoso assistir um ministro do Supremo Tribunal Federal, tomar partido de uma organização criminosa chefiada pelo ex-presidente Lula, e Dilma que indicaram a grande maioria dos Ministros da Corte, e que estão escancaradamente a serviço do governo e do PT. Vale ressaltar que o ministro Dias Toffoli, foi o único que não se deixou levar pelo favorecimento a maior quadrilha organizada que já surgiu no mundo. Nem Saddam Hussein, ousou roubar tanto.É revoltante assistir um ministro como Roberto Barroso, proteger essa quadrilha com argumentos ""chulos"" e acintosos,  a favor da presidente Dilma e do PT. Assim também como como o presidente Lewandowski, um pau mandado de Lula . Será que eles se esquecem que tem família, se é que têm? Gente desse tipo nem consegue constituir família. Que seus filhos e netos, serão marcados para sempre pela sociedade? E que eles serão considerados traidores da Pátria no futuro, verdadeiros bandidos. O Brasil não merece essa praga  de políticos e juízes corruptos. Deus Salve o Brasil, da Câmara dos Deputados, do Senado Federal e principalmente do Supremo Tribunal Federal, onde está o maior perigo desta Nação, ministros selecionados a dedo, para serem manipulados pelo PT e pela corrupção.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/277725/stf-supremo-tribunal-federal/falta-de-hombridade/,Falta de hombridade. ," 
        Boa noite.
Ilustríssimos Senhores (as) Ministros (as)
STF - Supremo Tribunal Federal
Diante dos fatos tão sabidos por todos da corrupção endêmica no Brasil, e os senhores (as) que se dizem guardiões da Constituição Federal, eu e toda a nação brasileira queremos saber que tipo de guarda os senhores (as) estão fazendo?
Todos os atos praticados por essa corja de bandidos travestidos de deputados, senadores, ex-presidente, aliados de toda sorte tem roubado o nosso país, deixando a população brasileira estupefata sem condição de pedir socorro, esperando uma atitude plausível por parte dos senhores e nada acontece, muito pelo contrário, o que assistimos é um circo de horrores, mentiras e deboches para com todos os trabalhadores brasileiros. 
Confiar em quem? – Quando o órgão máximo da nação se encontra em acobertamento das falcatruas desses envolvidos desde o mensalão a Lava jato.
O Brasil está agonizando, desemprego galopante pelo fechamento de dezenas de empresas de porte médio a grande, em todo o país só postos de trabalho sendo fechados, e não temos visto nenhuma ação positiva em favor do Brasil por parte dos senhores.
O Brasil já quebrou faz tempo, desde que caiu nas mãos dos partidos vinculados ao Foro de São Paulo, mais especificamente PT, PSDB/PMDB, tecnicamente segundo dados do IBGE, Empiricus o Brasil já faliu, o que os senhores querem mais para apurar, julgar e punir os causadores dessa desgraça e vergonha em nossa nação? – Todos sabemos quem são os principais atores dessa vergonha global, ele tem nome e sobrenome e é citado para depor pelo MP, os senhores não podem negar isso, não podem querer iludir a população brasileira com possibilidades ridículas de “brechas na lei”, aliás, essa relutância do Lula em não ir depor só comprova o óbvio, é  gritante o desrespeito a população brasileira na blindagem que fizeram a ele, e os senhores Ministros e Ministras tem o dever de ofício, e a obrigação moral de pedir a prisão desse homem que tanto mal tem feito a nação brasileira, juntamente a cassação do mandato de Dilma, e todos os aliados a essa grande farsa que foi a eleição que “elegeu” a Presidente, saiba que não me sinto representada por nenhum corrupto.
Aguardando postura ética, moral e responsabilidade dos senhores (as) guardiões da Constituição Federal, que cumpram com o seu papel para o bem da Nação brasileira e de toda a população que cansada das mentiras dos diversos políticos, não bastasse agora não poder mais ter a confiança nos órgãos públicos e judiciário.
Estamos acompanhando toda a movimentação política e a população trabalhadora que representa o nosso país não tem mais tolerância diante das mentiras e cinismos dos governantes, queremos que o STF cumpra o seu dever e não se alie ao socialismo/comunopetismo.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/237832/stf-supremo-tribunal-federal/tenho-63-anos-minha-carreira-profissinal-foi-encerrada-hoje/,"Tenho 63 anos , minha carreira  profissinal foi encerrada, hoje amargo desolamento financeiro "," 
        Há quase 10 anos sofremos um ""calote"" da Empresa Cobra Tecnologia"" que nos mandou para Amazonia para um trabalho que seria um dos grandes trabalhos desta região esquecida: o empoderamento digital  e artisco dos jovens da região, no momento eramos uma das unicas empresas que fazia este trabalho reconhecido pelo Instituto Ayrton Senna, onde nosso diretor foi inclusive interlocutor pela qualidade de seus trabalhos . Já haviamos  criado um projeto de sucesso para  o Instituto ASA  e por ele fomos chamados a criar então novo projeto numa região esquecida chamada Gurupá, no Norte do Pará. Fomos com garra e disposiçao pois sabeiamos se tratar de um povo maravilhoso , com ideais historicos e donos de uma Natureza  magnifica. Vimos que o projeto era bem maior do que o descrito em brieffing por Frei Beto, então acessor da presidencia da Republica (2004/2005) para nossa surpresa depois da criação do projeto  com contrato operante e legal  a Cobra suspendeu nosso pagamento , sem aviso previo , quebrando o contrato e nos deixando  numa situação financeira absurda. Nunca fomos ricos, nosso trabalho era feito  por interesse e dedicação ao nosso sonho de ver ao menos os jovens de todo Brasil em situação de evolução e sensibilizados com seus pares, gerando assim uma geração saudavel, consciente e solidária realmente, não só  uma falacia demagogica.
Qual não foi a nossa surpresa qdo sem pagamento e cheios de dividas que só fazem aumentar até hoje (os gastos em contratos seriam coberto a partir de ressarcimento contra apresentação de notas fiscais) Faziamos gastos pequenos e basico, pois esta população  convivia com a carencia há dezenas de anos. Não havia superfluos e quisemos manter isso.
 Mesmo assim suspenderam nossos pagamentos nos obrigando a arcar com as depesas e quase nos fazendo ficar  presos a Gurupá sem poder voltar a nossas casas em SP e RIO.
Para completar durante 1 ano nosso projeto , com o nome do criador ficou sendo divulgado como existente pela Cobra Tecnologia fazendo parte dos Balanços da empresa. Quando já não estavamos mais lá por falta do pagamento combinado. Voltando a  São Paulo momntamos o  projeto numa comunidade proxima a nossa casa que também tinha caracteristica de carencia e mantivemos este projeto por 5 anos sem receber um centavo por ele, que era o que queriamos provar ser possivel, só com ajuda de pequenos empresarios locais . Entramos na justiça então contra a cobra para receber o que nos era devido e o nosso nome utilizado na Internet indevidamente.Nossa empresa ganhou em primeira Instancia, começaram recursos e mais recurso e hoje, diabeticos , doentes por todo este stress falidos 10 anos depois  ainda não recebemos por nosso esforço, vivemos proticamente sem recursos, individados quando poderiamos ter sido uteis como cientistas sociais a nossa população.E o pior o prrimeiro juisz ao dar ganho de causa proibiu a cascata de recursos sob pena da empresa ser penalizada, prevendo a situação. Qual nada hoje vivemos fora da sociedade sem poder trabalhar e sem reconhecimento. Cavol-se para nós uma marginalidade injusta . Precisamos deste dinheiro agora para não morrermos a mingua total pois o criador do projeto é cardiaco e não tem assistencia  medica adequada e eu estou com suspeita de cancer e não tenho como me tratar.A quem responsabilizar?O processo esta na STJ há quase 3 anos.Quem ganha com isso mesmo estando errada?Mesmo  quando temos prioridade nada é feito até quando e o que podemos contra uma justiça que me  parece no minimo desatenta? processo  9177067-18.2008.8.26.0000 (992.08.030463-9)         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/341824/stf-supremo-tribunal-federal/processo-9211952-24-2009-8-26-000/,PROCESSO 9211952-24.2009.8.26.000 ," 
        Boa tarde,
Excelentíssima Senhora Carmem Lucia, Presidente do STF, eu tenho como milhares de pessoas necessitando e querendo sua prova de Habilidade, colocando em ordem os Serviços do STF.
Os processos são engavetados por muitos anos pelo STF sobre os planos econômicos de poupança.
Os ministros continuam protegendo os Banqueiros.
Com isso gostaria que pudessem verificar o processo abaixo que provavelmente não irei receber antes de morrer.
Processo 9211952-24.2009.8.26000
Este processo como vários estão aguardando, simplesmente porque se forem julgados os bancos não poderão fazer o pagamento.
Gostaria de receber isso em vida.
Antonio Celso Marques
CPF 038008818-53         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/307152/stf-supremo-tribunal-federal/processo-trabalhista-no-stf-desde-2009/,Processo trabalhista NO STF DESDE 2009 ," 
        MEU PROCESSO TRABALHISTAQ ESTA PARADO NOSTF DESDE 2009 SEM SOLUÇÃO.. 
CONSULTAS  Andamento Processual  2ª Instância 
Acompanhamento Processual em 2ª Instância
PODER JUDICIÁRIO FEDERAL
Justiça do Trabalho - 2ª Região
PROCESSO     : 01591200446202002    RECURSO ORDINÁRIO                       
PROC. ORIGEM : 1591/2004      02ª VT de S. B. do Campo                      
RECORRENTE VOLKSWAGEN DO BRASIL LTDA                                        
Advogado(a)   LUIZ CARLOS AMORIM ROBORTELLA                                
RECORRIDO LUIZ ANTONIO PRATALI                                              
Advogado(a)   DAWSON MORAES                                                
CLASSE       :  PROCESSO AUTUADO ANTES DE 01/10/2008                
LOCALIZAÇÃO  : JUIZO DE PRIMEIRO GRAU                                       
SITUAÇÃO     : JULGADO C/ RR DEN + AI ENVIADO TST  E AUTOS VT         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/254963/stf-supremo-tribunal-federal/processo-judicial-receita-federal/,Processo judicial - Receita Federal. ," 
        Processo 0004919.06.2006.4.01 38 00   Relatoria do desembargador Dr. Hércules Fajoses.
Ganhei em 1a instancia e não houve resolução. Estou precisando da quantia que foi depositada em juízo.
Cansei de cobrar do advogado contratado em Brasilia. Aguardo resolução urgente!         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/221261/stf-supremo-tribunal-federal/descaso/,descaso ," 
        ESTOU PRESTES A APOSENTAR  COMO SERVIDOR PÚBLICO, GANHEI UMA CAUSA DE PPP (PERFIL PROFISSIOGRÁFICO PREVIDENCIÁRIO VAI FAZER MAIS DE UM ANO , O INSS RECORREU , E EM 15/02/2014, HOUVE A REDISTRIBUIÇÃO POR SORTEIO 6ª TURMA RECURSAL DE SÃO PAULO 17º JUIZ FEDERAL DA 6ª TR SP, E DESDE A DATA SUPRA CITADA O PROCESSO CONTINUA NAQUELE LOCA A MAIS DE UM ANO, ISSO É UMA VERGONHA E DESCASO COM O TRABALHADOR, RECLAMAÇÃO ESTA QUE IRA TAMBÉM PARA AS REDES SOCIAIS, O ANO QUE VEM ME APOSENTO E AI ESSE TEMPO NÃO VALERÁ DE NADA PORQUE ESTOU TRABALHANDO QUANDO A UM ANO EU DEVERIA JÁ ESTAR APOSENTADO E DEVIDO ESSE DESCASO DE UM PROCESSO FICAR UM ANO E DOIS MESES NO TRIBUNAL PARA RECURO E NO MESMO SETOR, ESTOU QUASE CUMPRINDO O TEMPO. ISSO É BRASIL.
SILVIO LUIZ RAMOS FERREIRA
PROCESSO 00005694120124036311 DA 4ª SUBSEÇÃO JUDICIÁRIA DO ESTADO DE SÃO PAULO         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/331841/stf-supremo-tribunal-federal/a-justica-brasileira-e-f-d-p/,A Justiça Brasileira é F.d.P? ," 
        F.d.P significa Falta de Proficiência.
Para entender a reclamação é preciso saber da história.
Desde pequeno fui fascinado por aviação, me inscrevi para ser piloto de avião de caça,mas na época a séria crise econômica brasileira (o Brasil vive em crise econômica) fez a FAB (Força Aérea Brasileira) cancelar as inscrições (1993), quando o Brasil voltou a crescer eu fui convocado em Julho de 1996, mas a idade limite era de 21 anos e eu havia completado 22 anos faziam-se 03 meses.
Perdi a chance por causa de um país que só vive em crise!
Resolvi tentar entrar na Embraer S.A, foram 12 anos de luta e tentativas, consegui fazer parte da Embraer em 09/04/2007 até 10/08/2012.
Mas diziam que somente os melhores entravam na Embraer,então gastava meu dinheiro em livros, SENAI e ferramentas para praticar em casa,enquanto o resto da juventude gastava em noitadas e diversões.
Primeiro teste foi em 2005 para o Hangar F 107/1 (usinagem) com o supervisor ""Cebolinha"", fui aprovado com a melhor nota mas fui recusado porque eu era bom demais para a função de ficar a debastar alumínio em bancada.
Meu segundo teste foi em 2006 para o F 220 com o supervisor JOEL, novamente fui aprovado, mas fui recusado porque queria estudar Engenharia e o supervisor JOEL queria que eu estudasse Administração.
Fiquei tão desolado que voltei a pé (mais de 20 quilômetros) para casa e debaixo de chuva.
Chegando em casa somente voltei a realidade no dia seguinte, sentei na cama e escrevi uma carta ao RH da Embraer contando o ocorrido.
Três semanas depois fui chamado para novo teste e fui pela terceira vez aprovado.
Desta vez pude ir a Embraer, mas fui barrado na portaria e por duas horas ninguém sabia me dizer onde seria o local da integração.
Tomei então das mão o telefone da atendente e consegui conversar com uma pessoa chamada VIVIANE que então me recebeu e me chamou para dentro da empresa.
Doze anos de luta e consegui entrar na Embraer em 09/04/2007.
Mas aí meses depois conheci meu novo supervisor ""Adilson Marchessoti"" e minha vida virou do avesso.
Eu havia entrado na Faculdade como a melhor nota da turma e minha esposa ao me avisar acabou ligando para mesa do supervisor Adilson que me deu o recado, ele disse que nunca conheceu alguém que passou em primeiro lugar, ele mesmo passou em 136° lugar mas a faculdade possuía vagas apenas até a 134°, ou seja ele somente entrou na faculdade por desistência de outros.
A partir daí surgiu uma ponta de inveja do supervisor e não foi bom para mim, que a cada ano ele me isolava e me prejudicava.
Quando a faculdade ficou muito cara para mim, tentei o ENEM e fui aprovado ganhando uma bolsa gratuita,mas o curso era a noite e não poderia cursar por causa do horário de trabalho.
A faculdade me deu 06 meses para tentar mudar o horário de trabalho e no quinto mês surgiu uma oportunidade.
O supervisor Adilson fez o comunicado da oportunidade de mudança de turno e eu fui o primeiro candidato.
Mas no dia da mudança ele não me mudou de turno e me ameaçou ainda por cima se persistisse.
Mas como este acordo foi feito via e-mail ele ficou com medo e tentou me obrigar a assinar um documento onde eu assumia toda a culpa por não ter sido transferido de turno.
Como não assinei ele me demitiu, mas antes ele transformou minha vida em um inferno e como consequência fique lesionado nos punhos e ombro esquerdo porque ele me sobrecarregou de serviço para ver se pedia demissão.
Não assinei o exame da demissão porque estava sobre tratamento médico, mas mesmo assim fui chutado da empresa.
E mesmo comunicando o fato a gerência e ao RH da Embraer todo mundo ficou quieto, mesmo mostrando que das 275 pessoas de minha turma eu fui o único na avaliação de competência da Embraer a ter 100% de acerto, o segundo colocado ficou com 76% e o restante com média de 25%.
Tirei 100% de eficiência e ganhei um pé na bunda!
Entrei com um processo no TRT 15 de São José dos Campos/SP e parecia fácil devido as provas a mim fornecidas (0001582-37-2012-5-15-0013).
Mas perdi no quesito exame médico e reintegração.
Foi aí que descobri que o perito médico trabalhava para empresa (proibido por lei) e que meu advogado havia entregue documento em atraso, após vencer o prazo.
Quando descobri o acontecido meu advogado (Gregório Vicente) me fez de idiota para procurar e conseguir documentos diversos que ele nunca anexou ao processo.
Então eu descobri que na verdade ele queria que eu não achasse estes documentos para então alegar que aquele documento não encontrado que me daria a vitória.
Quando descobri isto o processei, e ganhei e como indenização ele abriu mão de seus honorários de 30%.
Mas depois disto não consegui advogado e parti para luta sozinho.
Fui obrigado a ser auto didata na função de advogado.
Com o processo já em segunda instância entrei com um pedido de Embargos de Declaração após decisão da juíza, que então respondeu que desconhecia os fatos narrados no Embargo.
Em um segundo embargo mostrei a ela onde se encontrava os fatos na inicial.
Ela então, uma juíza de segunda instância, disse que minha inicial (petição inicial) não estava de acordo com as leis, uma petição inicial que transitou normalmente em primeira instância.
Entrei com terceiro embargo apresentando as leis da CLT para minha defesa e o embargo desapareceu, apesar de eu possuir a documentação informando que foi entregue.
Eu enviei por e-mail (eletrônico) e pelo correio dentro das leis do PROT 15 da época e as duas formas de envio foram aceitas.
Depois eles apareceram e faltando folhas, justamente aquelas de poder comprabatório.
Entrei com um pedido de ""Ação Reclamatória Autônoma de Falsidade Documental"" por que o perito médico atuava na Embraer (proibido) e meus laudos médicos sumiram e o perito anexou apenas os laudos da Embraer que estavam sem assinatura, minha e do médico responsavél.
Apresentei toda a documentação verdadeira, que novamente sumiu, reaparecendo toda bagunçada no processo.
Reclamei a corregedoria que nada vez,descobri depois que o novo juiz corregedor era o juiz do acórdão,um juiz que não iria condenar a si próprio.
Então meu processo foi encerrado e enviado como ""Baixa Definitiva"" de volta a São José dos Campos.
Reclamei ao presidente do tribunal porque existia um recurso de revista (para Brasília) que não foi julgado.
O presidente em seu Ofício GPR 070/2016 disse que nada poderia fazer por constar já ""Baixa Definitiva"".
Três meses depois o processo foi reaberto e enviado a Brasília, mas somente a parte da Embraer e não a minha que desapareceu.
Reclamei então a CNJ (Corregedoria Nacional de Justiça) que achou o meu pedido como um pedido de conciliação e a CNJ não faz conciliação,então ele foi arquivado.
Recorri da decisão e o processo foi reaberto e encaminhado ao TRT 15 que foi julgado pelo mesmo juiz no qual eu estava criticando por suas ações.
Novamente este juiz do TRT 15 arquivou o processo.
Reclamei novamente a CNJ que acabou arquivando meu pedido alegando mero descontentamento.
O perito desaparece com meus documentos.
A juíza aceita documentos da Embraer com 08 meses de atraso após vencido o prazo.
Documentos falsificados (locais de trabalho errado e documentos sem assinatura) são aceitos e os meus devidamente preenchidos são barrados.
Documentos desaparecem nos tribunais de Campinas/SP (Segunda Instância).
Fui impedido de meu direito a ampla defesa e o contraditório.
Impedido de ter um juiz imparcial e competente.
Isto não é descontentamento é reclamação por meus direitos!
Já enviei petições aos órgãos públicos pedindo explicações mas parece que existe uma preguiça em ler ou em condenar um colega de profissão,em condenar um juiz ou em me dar o direito a ampla defesa e contraditório.
Então, nossa justiça possui Falta de Proficiência (F.d.P)?         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/236781/stf-supremo-tribunal-federal/processo-ja-julgado-e-indeferido/,PROCESSO JA JULGADO  E INDEFERIDO ," 
        MEU EX ESPOSO JA ESTA DOENTE CRONICO E   TEM DIABETES PRECISA DE AJUDA, O    PROCESSO DELE DURA 27 ANOS NEM O CONSELHO NACIONAL DE JUSTIÇA   NAO RESOLVEU, FOI JULGADO COMO ANISTIADO DO ARSENAL DE MARINHA DO RIO DE JANEIRO E ELE JA ERA PRA TER RECEBIDO E UM JOGO DE EMPURRA GOVERNO E MARINHA,MEU EX TEM DIREITO A PRIORIDADE E   POR ESTAR DOENTE, OS AMIGOS DE TRABALHO JA FALECERAM ESTAO ESPERANDO O QUE   ELE JA FOI ANISTIADO PELO  TRIBNAL DO RJ  E O EXCELENTISSIMO MINISTRO DA JUSTIÇA JOSE EDUARDO CARDOSO   INDEFERIU O PROCESSO QUE JA TEVE  ANISTIA NAO ENTENDO  ISSO GOSTARIA DE ESCLARECIMENTOSSSS PELO AMOR DE DEUSSSSSSS  OBRIGADA         "
http://http://www.serpro.gov.br,https://cidadao.reclameaqui.com.br/305448/serpro-servico-federal-de-processamento-de-dados/e-cpf-certificado-digital-com-falha-na-instalacao-serpro-co/,e-CPF - Certificado digital com falha na instalação SERPRO Correios ," 
        Optei pelos serviços de certificação digital da SERPRO, pela facilidade de obtenção nas agências dos correios e pelo preço mais em conta, porém, mesmo seguindo as instruções de instalação (utilizando o Mozilla Firefox versão atualizada), o certificado foi instalado incorretamente e não funciona. Não é possível corrigir o problemas (pois consta certificado instalado e ativado) nem fazer a exportação no formato "".p12"", sendo possível apenas no formato "".cer""; pelo que li nos fóruns será necessário o envio de nova certificação. Sou servidor público e simpatizo pelos serviços da SERPRO, espero que meu problema seja rapidamente resolvido pois pretendo indicar esta certificação para outras pessoas. Adianto que já abri uma solicitação online (2016SS/00500938 em 07/11) e outra na central telefônica (2016SS/00501708 em 08/11). O certificado foi comprado e validado ontem (07/11/2016, número de referência 13744391). Peço ao pessoal da SERPRO que mostrem que são profissionais e resolvam com agilidade o problema, obrigado.         "
http://http://www.serpro.gov.br,https://cidadao.reclameaqui.com.br/349351/serpro-servico-federal-de-processamento-de-dados/esocial-sem-suporte-e-telefone-158-nao-atende/,ESOCIAL SEM SUPORTE E TELEFONE 158 NÃO ATENDE ," 
        eSocial com Erro e sem suporte ou orientação correção 
Ao Concluir Pagamento no Esocial
 Pagamento de XXXXXX XX XXXXXX
 Competência: 09/2017
 Situação: Em edição
 o sistema apresenta a seguinte mensagem de erro:
 Erro na estrutura da solicitação: The element remunPerApur in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00 has invalid child element infoAgNocivo in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00. List of possible elements expected: indSimples, itensRemun in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00..
 Não é apresentada nenhuma informação auxiliar para corrigir a situação. Também não encontrei link para contato/suporte.
 É um problema conhecido? Como devo proceder para corrigir?
 Estou realizando o processo como de costume, a diferença existente é que há férias registradas para outubro que já realizei o pagamento e também por isso estou adiantando alguns dias o fechamento do mês.         "
http://http://www.serpro.gov.br,https://cidadao.reclameaqui.com.br/352311/serpro-servico-federal-de-processamento-de-dados/esocial-com-erro-e-sem-suporte-ou-orientacao-correcao/,eSocial com Erro e sem suporte ou orientação correção ," 
        Estou tentando fechar a folha do mês de outubro com o pagamento de férias da minha funcionária e dá o seguinte erro: 
Erro na estrutura da solicitação: The element remunPerApur in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00 has invalid child element infoAgNocivo in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00. List of possible elements expected: indSimples, itensRemun in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00.. 
Não sei como proceder e não tem um canal de suporte rápido.
Obrigada,
Rubia         "
http://http://www.serpro.gov.br,https://cidadao.reclameaqui.com.br/328613/serpro-servico-federal-de-processamento-de-dados/esocial-com-erro-e-sem-nenhum-suporte/,Esocial com erro e sem NENHUM SUPORTE ," 
        Ao Concluir Pagamento no Esocial o sistema dá mensagem:
 ""Erro na estrutura da solicitação: The element remunPerApur in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00 has invalid child element infoAgNocivo in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00. List of possible elements expected: indSimples, itensRemun in namespace http://www.esocial.gov.br/schema/evt/evtRemun/v02_01_00..""
Não há nenhum canal disponível para reportar o erro e solicitar correção, como também não achei instruções (ainda estou verificando) para pagamernto fora do sistema.
Um absurdo!
Atenciosamente.
Alexandre Junqueira.         "
http://http://www.serpro.gov.br,https://cidadao.reclameaqui.com.br/344761/serpro-servico-federal-de-processamento-de-dados/senha-de-certificado-digital/,Senha de certificado digital ," 
        Comprei um certificado em 06 de junho de 2017. Baixei o arquivo e fiz a instalação. Acontece que agora preciso emitir nota fiscal  o sistema simplesmente não reconhece a senha. Os chamados são respondidos por mensagem e ja segui todos os procedimentos para resolver o problema. Estou há 5 dias sem poder emitir nota fiscal, completamente refém porque o suporte não entrou em contato até este momento para resolver o problema, embora ja tenha respondido a varias perguntas e aberto varios chamados.
Por favor, não posso ter prejuizo. O certificado simplesmente não reconhece a senha que já foi atualizada umas 4 vezes.
Termo:13926432 - Ultimo chamado: 644522. Sueli Mello         "
http://http://www.serpro.gov.br,https://cidadao.reclameaqui.com.br/339565/serpro-servico-federal-de-processamento-de-dados/certificado-digital-tipo-a1-pj-nao-funciona-de-forma-alguma/,Certificado Digital tipo A1-PJ Não funciona de forma alguma ," 
        Frustração, perda de dinheiro e perda de tempo!
Adquiri o certificado dia 22/06/2017 pela Serpro/Correios.
O mesmo está com o status ""Instalado com Sucesso"", mas não funciona de forma alguma.
Não é reconhecido pelo site da Receita, da Prefeitura de SP, na própria área de teste do site da Serpro (http://repositorio.serpro.gov.br/testeaqui/), etc.
Paguei para ter perda de tempo e dinheiro.
Liguei na Unidade Certificadora (Correios Agência Central de São Paulo), tel.: (11) 2102-3635, falei com o Agente de Registro sr. Orlei de Oliveira, e como se fosse um suporte via telefone efetuamos juntos diversos procedimentos, instalar novamente o certificado, verificar, reiniciar o computador, etc., tudo em vão..
Então, fui direcionado a ligar no suporte técnico dos Correios, tel.: 3003-0888 opção 5, lá informei que já tinha atualizado o Java, meu SO (Windows 10 Home), meu navegador (IE 11), problemas, tentativas etc, etc, ou seja, mais do mesmo, então foi aberto o protocolo 70433623, direcionado para a Serpro, e também me passado outro número para eu tentar solucionar o meu problema..
O tel.: 0800 728 23 23, este é do suporte técnico da Serpro, uma vergonha, diversas ligações minhas caíram sem nenhuma explicação, os atendentes na maioria não sabem resolver nada, depois de muita insistência consegui abrir um chamado para o nível II do suporte técnico..
Alguns protocolos das minhas ligações:
2017SS/0000447699
2017SS/0000447715
2017SS/0000447777
2017SS/0000447782
 Enfim, gastei:
 R$ 225,00 num certificado que não funciona;
 R$ 13,60 em condução ida e volta;
 R$ 95,00 de telefone celular para ligar para Correios e Suporte dos Correios, que, apesar de ser uma empresa Estatal, não dispõe de um telefone gratuito para a população da Capital;
Detalhe, ao abrir chamado para o nível II do tal suporte da Serpro, o atendente disse que eles (nível II) não retornam a ligação para usuários que não têm telefone fixo, ou seja, uma empresa que é sustentada pelo bolso do povo brasileiro, na hora de dar o devido suporte, cria regras para dificultar este atendimento, regras ridículas..
Agora, se via telefone o suporte já foi péssimo, imaginem minha situação em ter que aguardar um suporte via e-mail..
Estou com as mãos atadas, não consigo acessar nenhum site importante para minha empresa, emitir nota, nada..
Usuários, não desejo este transtorno a ninguém, não comprem pela Serpro/Correios, procurem outra entidade certificadora..
Aguardo, um retorno no mínimo digno desta empresa, e no mínimo o dinheiro do certificado de volta.         "
