orgao,link,titulo,reclamacao
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/346223/ministerio-das-comunicacoes/pagamento-nao-realizado/,Pagamento não realizado ," 
        O pagamentos dos aposentados e pensionistas do Ministério das Comunicações sempre foi feito no primeiro dia útil do mês. Porém até o momento o pagamento deste mês não entrou. Não há nenhuma informação disponibilizada justificando o atraso. 
O site (que mudou, diga-se de passagem) está indisponível. Telefonei ao Ministério em São Paulo e o atendente disse que é normal o atraso (nunca!) e que eu aguarde pois alguma hora o pagamento vai sair. Não tenho onde reclamar. Dependo dessa pensão para comer e comprar medicamentos. Por favor alguém me informe o que está acontecendo.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/320810/ministerio-das-comunicacoes/cade-a-ouvidoria-dos-correios/,Cade a ouvidoria dos correios? ," 
        Estamos a merce da empresas dos correios que lesam o povo brasileiro escancaradamente e nada é feito. Muitos já ouviram falar da ""máfia dos correios""que sumiam com mercadorias e o cliente era prejudicado. Monopólio que garante a boquinha do governo. 
Enquanto o cidadão é extorquido, o governo continua sendo cego as barbaridades que são realizadas pelos correios.
Fora concurso publico que garante a boquinha!! Meritocracia já         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/374686/ministerio-das-comunicacoes/correios-e-ministerios-das-comunicacoes-nao-respondem/,Correios e ministérios das comunicações não respondem ," 
        Estou com 3 encomendas liberadas e paradas desde janeiro em Curitiba, são eles:
RY683280744CN
RG697104183CN
RW040560595CN
Todos liberados sem impostos pela receita federal.
passado o absurdo dos 40 dias uteis solicitados para a entrega, continua parado em curitiba-pr
Abri um chamado no site reclamando do atraso, pediram 5 dias uteis para responder, mas como ja se passaram semanas e fiquei sem respostas, liguei no 
3003-0100 onde depois de vários menus pedem para esperar e em seguida desligam o telefone...
o serviço esta péssimo, atendimento pior ainda.
gostaria de saber como resolver e ter minhas encomenda
cansei de abrir chamado nos site e ficar sem resposta
cansei de ligar no 3003-0100 ele dão o protocolo e mandam ligar mais tarde (um dos protocolos 16041801009357)
tentei registrar na ouvidoria do ministério das comunicações e o site não funcioa
e ai?         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/234862/ministerio-das-comunicacoes/nao-recebi-as-minhas-compras/,Não recebi as minhas compras ," 
        RJ465185976CN
ATENÇÃO:
Objetos registrados recebidos do exterior que apresentam código iniciado por “R” pertencem à modalidade econômica, não possuindo rastreamento ponto a ponto e com prazo estimado de 50 DIAS ÚTEIS a partir da liberação na alfândega.
Rastreamento
O horário apresentado no histórico do objeto não indica quando a situação ocorreu, mas sim quando os dados foram recebidos pelo sistema, exceto no caso do SEDEX 10, SEDEX 12 e do SEDEX Hoje, em que ele representa o horário real da entrega.
Objetos postados no Brasil e destinados ao exterior
O rastreamento para objetos postados no Brasil com código iniciado por ""R"" e ""C"" não é garantido fora do território brasileiro. Para esses objetos, os Operadores postais de outros países podem não disponibilizar e/ou transmitir informação de rastreamento para o Brasil. Sendo assim, consultas de rastreamento de objetos podem também ser realizadas nos sites dos Operadores de destino disponíveis em: http://www.upu.int/en/the-upu/member-countries.html
Objeto encaminhado
Objeto encaminhado
26/05/2015 16:07 Curitiba / PR
Imprimir  Receber por SMS Cancelar/Restabelecer SMS
26/05/2015 
16:07 
Sao Paulo / SP
Objeto encaminhado 
de Agência dos Correios em Sao Paulo / SP para Unidade de Tratamento em Curitiba / PR
26/05/2015 
16:06 
Sao Paulo / SP	A entrega não pode ser efetuada - Endereço incorreto
Objeto em devolução ao remetente 
26/05/2015 
11:55 
Sao Paulo / SP	Conferido 
Recebido na unidade de destino
25/05/2015 
12:49 
Sao Paulo / SP
Objeto encaminhado 
de Unidade de Distribuição em Sao Paulo / SP para Agência dos Correios em Sao Paulo / SP
25/05/2015 
03:39 
Sao Paulo / SP
Objeto encaminhado 
de Unidade Operacional em Sao Paulo / SP para Unidade de Distribuição em Sao Paulo / SP
22/05/2015 
21:20 
Curitiba / PR
Objeto encaminhado 
de Unidade de Tratamento em Curitiba / PR para Unidade Operacional em Sao Paulo / SP
08/05/2015 
13:12 
Curitiba / PR	Objeto recebido pelos Correios do Brasil 
29/04/2015 
08:16 
CHINA / CN
Objeto encaminhado 
de País em CHINA / CN para País em BRASIL / BR
27/04/2015 
17:30 
CHINA / CN	Objeto postado 
Nova Consulta
Os meus objetos que chegarão ao Brasil por essa unidade dos correios (Curitiba)
Não estão chegando até mim,dizem endereço errado,mas ao consultar o meu CEP no próprio site dos correios este aparece o meu endereço ,não entendo o por que a minha encomenda não pode ser entregue.ja entrei em contato ,mandei email mas um joga pro outro e resolver nada!
Não sei o que terei que fazer ,uma vez já recebi várias entregas do site e no meu endereço não entendo o que está acontecendo agora é o por que?         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/251370/ministerio-das-comunicacoes/servico-dos-correios/,Serviço dos Correios ," 
        Eu costumo receber varias correspondências e encomendas de fora do Brasil e foi informado pelos correios (agência e telefone) de que o carteiro está proibido de tocar a campainha do apartamento do destinatário da correspondência. Hoje, segundo o rastreamento deveria ter recebido pela 3ra vez o carteiro e para tanto fiquei de plantão, desde cedo,  na sacada do meu prédio o dia todo aguardando o carteiro que não apareceu. A minha surpresa no rastreamento de novo o carteiro registrou que não tinha ninguém no apartamento para receber a encomenda. Em primeiro lugar reclamo pelo péssimo serviço do correio, e segundo, pela inconcebível orientação para não tocar a campainha avisando o morador da sua correspondência, tampouco pode deixar o boleto de aviso da existência da correspondência para passar  a retirar da agência. Eu fico abismado sem poder entender como é que pode ser imposta tal regulamentação da proibição. Na minha rua existem como 10 prédios sem zeladores. Como é que o morador terá conhecimento da existência de sua correspondência?
Achei uma atitude absurda que só no Brasil pode acontecer. Eu fico preocupado agora sobre as correspondência e encomendas que espero receber.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/344409/ministerio-das-comunicacoes/correios-e-telegrafos-atraso-exorbitante-sou-um-idiota/,Correios e telegrafos Atraso exorbitante; Sou um idiota ," 
        RB230383321SG protocolo : 68840733. inicio 11/05 2016 ate hoje 14 /08 2017 já estourou os dias úteis 40; de acordo com a Atendente haveria um retorno e nada ;sinto me um idiota pois não tem a quem reclamar sou um nada
.
 RS653395862CN protocolo : 73924664. já estourou os dias úteis 40; de acordo com a Atendente haveria um retorno e nada ;sinto me um idiota pois não tem a quem reclamar. sou um nada
RM907859014CN  protocolo : 73690032. já estourou os dias úteis 40; de acordo com a Atendente haveria um retorno e nada ;sinto me um idiota pois não tem a quem reclamar. sou um nada         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/230997/ministerio-das-comunicacoes/ministerio-das-comunicacoes-demorou-semanas-para-responder-r/,Ministério das comunicações demorou semanas para responder reclamação e responderam errado n° 17049 ," 
        os correios nao me indenizaram devido demora no atraso de mercadorias. Reclamei direto no ministerio das comunicações (www.mc.gov.br) atraves do protocolo: n° 17049
no qual demoraram semanas para responder uma resposta inútil, e incorreta. segue abaixo.
N; P I dos correios.
32047907
Prezado Senhor,
Em atenção a sua manifestação em que Vossa Senhoria informa o registro de reclamação junto ao Fale com os Correios, informamos que Vossa Senhoria deverá recorrer à Ouvidoria da ECT. """"""Importante destacar que a ECT é uma empresa pública, pessoa jurídica de direito privado, detentora de autonomia administrativa e financeira. Não existindo hierarquia entre o Ministério das Comunicações e a ECT.""""""
Para recorrer à ouvidoria dos Correios, por favor acesse: http://www.correios.com.br/sobre-correios/fale-com-os-correios/ouvidoria
RESUMO A RESPOSTA ACIMA. COMO OS CORREIOS NÃO TEM NENHUM VÍNCULO COM O MINISTÉRIO SENDO QUE NA PRÓPRIA PÁGINA DO MINISTÉRIOS DAS COMUNICAÇÕES , INFORMAM QUE ELES FISCALIZAM E SUPERVISIONAM, POR SER UMA EMPRESA ESTATAL.
Supervisão da ECT
Criado em Sexta, 21 Fevereiro 2014 11:18	| Última atualização em Segunda, 29 Setembro 2014 15:28   
A Empresa Brasileira de Correios e Telégrafos (ECT), operador público postal, é uma empresa estatal vinculada ao Ministério das Comunicações. É competência do Ministério das Comunicações realizar a supervisão e o acompanhamento da empresa, assim como analisar suas propostas para implantação de novos serviços.
Além disso, cabe ao ministério monitorar a expansão do serviço postal básico prestado à sociedade. Atualmente, os Correios possuem uma rede de agências que atinge todos os 5.565 municípios brasileiros, marca alcançada em 2012.
O Ministério das Comunicações vem acompanhando, com o estabelecimento de metas para os Correios, os prazos de entrega das correspondências, prezando pela qualidade do serviço prestado à população.
A ação é gerenciada pela Subsecretaria de Serviços Postais e Governança de Empresas Vinculadas.
==========================================
Regulamentação postal
Criado em Sexta, 21 Fevereiro 2014 11:19	| Última atualização em Segunda, 29 Setembro 2014 15:29   
Os Correios do Brasil movimentam receita anual bruta próxima a 0,4% do Produto Interno Bruto, com meta de alcançar 1% das riquezas produzidas no país até 2020. O volume de objetos postais transportados e distribuídos no mercado brasileiro hoje é superior a 9 bilhões.
O Ministério das Comunicações busca acompanhar o desenvolvimento econômico do país, desenvolvendo políticas públicas que facilitem o acesso aos serviços postais por parte de toda a população brasileira. Neste sentido, o ministério fixa as tarifas dos serviços postais de forma a assegurar a sustentabilidade econômica dos Correios, ao mesmo tempo em que se preocupa com a oferta dos serviços em bases acessíveis ao poder aquisitivo da população.
Além disso, é competência do ministério elaborar e rever normas e regulamentos a respeito do serviço postal exclusivo, assim como orientar os Correios sobre os rumos de sua atuação, no que concerne à universalização e à qualidade do serviço postal básico prestado.
A ação é gerenciada pela Subsecretaria de Serviços Postais e Governança de Empresas Vinculadas.
FONTES DO PROPRIO SITE DO GOVERNO MALDITO: 
http://www.mc.gov.br/supervisao-da-ect
http://www.mc.gov.br/regulamentacao-postal         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/229409/ministerio-das-comunicacoes/correios-exemplo-de-degradacao-a-preco-de-ouro/,CORREIOS EXEMPLO DE DEGRADAÇÃO A PREÇO DE OURO ," 
        Os CORREIOS cada dia que passa cobra mais caro e piora seus serviços, moro em Vila Valqueire, Rio de Janeiro, um bairro calmo e seguro e ainda a sim não estou recebendo minhas contas e correspondências em dia. O carteiro Sr. Alcir é excelente mas quando fica doente ou entra de férias os CORREIOS colocam para substituir pessoas totalmente despreparadas das terceirizadas (apadrinhadas) e é o caos total !!!!!!!
O BRASILEIRO É ESCRACHADO PELO PUBLICO E PRIVADO !!!!!!!         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/375839/ministerio-das-comunicacoes/servico-dos-correios-necessita-investigacao/,Serviço dos Correios necessita investigação ," 
        Os correios  reportam  a vcs, sendo assim, então vcs são responsáveis pelos serviços que eles executam!
NÃO DA MAIS! OU VCS NÃO QUEREM TRABALHAR OU FINGEM QUE ESTA TUDO BEM!
A TV VANGUARDA (filiada da Globo) ja deu matéria que em São José dos Campos tem mercadoria parada na chuva sem nenhuma atenção. Esta jogada e vcs FAZEM NADA! Quem paga os impostos pode dizer?
Todas antes do dia mes de dezembro de 2017.( Foram compradas)
DINHEIRO NO LIXO - NÃO SE PODE COMPRAR MAIS NADA QUE NÃO ENTREGAM -  SÓ RECEBO EMAIL DIZENDO QUE FOI EXTRAVIADA, POREM TODAS ESTÃO REGISTRADAS QUE ENTRARAM NOS CORREIOS.
Pra que pagamos contrato a eles? Porque pagamos uma empresa que faz a população ´perder dinheiro TODOS DIAS?
ESTOU COM MUITA RAIVA E FALTA DE RESPEITO POR QUEM NOS REPRESENTA E FAZ NADA.
ONDE ESTA ISSO TUDO?
Protocolo - 87684239-14.02.2018
Protocolo - 87965714-16.02.2018
Protocolo - 85962750-30.01.2018
Protocolo - 95928349-24.04.2017
Protocolo - 91476158-21.03.2018
Protocolo - 88414589 21.02.2018
Protocolo - 87688453-14.02.2018
Protocolo - 95927987-24.04.2018
Protocolo - 85963826-30.01.2018
Protocolo - 88319795-20.02.2018
Protocolo - 87354738-21.01.2018
Protocolo - 93970141-06.04.2018
2 mercadorias entregaram em Uberlandia-MG 
e outra em Cambé-PR
Onde esta o que é meu! Exij0 que vcs tomem providencias         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/355893/ministerio-das-comunicacoes/entregas/,entregas ," 
        como uma agencia que faz tantas propaganda pode ser tao pessima em seu atendimento, estas pratica de nao entregar encomendas isto e pra mim uma falcatrua e acho que nao e possivel vc ter que ira retirar sua encomenda num bairro distante sendo que vc pg pra receber em casa e nao e comprido o prometido entao deve-se ter desconto nas encomendas pois ouve quebra de contrato, e outra uma agencia de entrega que so funciona das 13 as 17 o melhor e prrivatizar esta porcaria         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/265318/ministerio-das-comunicacoes/falta-de-confiabilidade-na-ect-rj/,falta de confiabilidade na ECT RJ ," 
        Desde o ano passado os correios de são Gonçalo,municipio do rio de janeiro tem prestado um péssimo serviço aos usuários.Criaram a área de risco,generalizada,todo lugar ficou perigoso e todas as encomendas não são entregues,ou parte delas.Cliente paga ,tem que acompanhar pela internet e se deslocar ate a agencia central pra buscar oque nos pertence.Fazem propaganda da agilidade do SEDEX,em são Gonçalo isso não existe,as encomendas chegam ao bel prazer das agencias,pode levar ate uma semana de uma agencia para outra,pra que ai o cliente possa retirar.Então pra que pagar sedex?deveriam estornar esse valor ao cliente.Pior todos os canais de comunicação se fazem de surdos :tels,emails,ouvidoria,CAC,nada resolvem,empurram um para o outro.Infelizmente a maioria das empresas enviam suas encomendas pela ECT e seus funcionários públicos acostumados a não trabalhar,ou enrolar o expediente,sem fiscalização fazem o que bem entendem.Sugiro que privatizem os correios,tem muita gente com vontade de trabalhar,e essa corja...demitam ,aposentam,encostem,garanto que o serviço vai ficar um pouco mais caro,mas eficiente.Antigamente os correios eram um dos órgãos mais confiáveis do Brasil..,hoje um dos piores.ENQUANTO ISTO NÃO ACONTECE SUGIRO QUE FISCALIZEM A PRODUÇÃO DOS CORREIOS DE SÃO GONÇALO,PRICIPALMENTE SUAS UNIDADES PRINCIPAIS.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/264645/ministerio-das-comunicacoes/cadsei-impossibilidade-de-entregar-impugnacao/,CADSEI - Impossibilidade de entregar impugnação ," 
        Em 2010, por incapacidade/falta de atenção da CAIXA tive meu e-CPF gerado com atraso e isso acarretou multa por atraso na entrega de documentação contábil de minha empresa. Por sua vez, mesmo com a tal multa quitada ainda em 2010, por erro no sistema da RFB minha empresa foi impossibilitada de entrar no SIMPLES para o exercício de 2011 e tivemos que exigir isso via Processo Administrativo que hoje, quase 6 anos depois, ainda não foi resolvido. Para minha ""sorte"", minha empresa recebeu pelo menos mais 3 tipos de multas diferentes originados em áreas governamentais diferentes em virtude do erro lá de 2010, sendo que agora chegou a vez do MC, Conselho Gestor do FUNTTEL, onde meu prazo para impugnação era de 21/11/2015, com entrega exclusivamente por meio eletrônico através do CADSEI (portal para entrega de documentos), mas, estou impossibilitado de fazê-lo já que esse portal retorna sempre a mesma falha: ""Desculpe-nos! Ocorreu uma falha durante o procedimento! Contactar a ouvidoria@comunicacoes.gov.br. Será solicitada a última tela acessada antes do erro.""
Como fica a questão dos prazos? Seria mais ""elegante"" colocar um aviso já de cara no portal para comunicar o ""defeito"". Para o usuário (além da falta de documentação para usar o portal - a que existe é extremamente superficial), é agoniante ter de passar o dia tentando seguidamente por não saber quando o portal voltará a funcionar. No arquivo que anexo a esta reclamação está uma das várias tentativas de fazer o procedimento. Nesse caso (anexo) a tentativa era de ""Vista do Processo"", mas as dificuldades variam desde o próprio cadastro, com erros internos no servidor, até o do arquivo em anexo, passando também pelo erro ao tentar remeter a impugnação.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/272771/ministerio-das-comunicacoes/ouvidoria-que-nao-houve-ou-finge-que-nao-ve/,Ouvidoria que não houve ou finge que não vê ," 
        Tentei encaminhar uma reclamação a respeito dos serviços prestados pelos correios (empresa vinculada ao Ministério das Comunicações) e recebi a resposta rápida e rasteira de que os problemas ocorridos com os correios deveriam ser resolvidos com os correios.
Ora, pra que serve uma ouvidoria virtual, onde estão relacionados alguns tópicos de problemas ocorridos com os serviços postais, se a solução dos problemas deve ser feita exatamente com aquela empresa I N ÚTIL, que monopoliza os serviços de correios e finge que apura as reclamações dos usuários ?
Se o serviço não serve pra nada, o jeito é demitir toda essa turma que suga o dinheiro público e não cumpre com o seu papel institucional.
Sinceramente, vamos acordar Brasil e parar de fingir que faz o que não tem competência e prometer o que não pode cumprir.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/230126/ministerio-das-comunicacoes/mau-servico-dos-correios/,Mau serviço dos Correios ," 
        Os Correios atualmente faz pouco caso do consumidor. Minha encomenda ""PD167874082BR"" tem mais de um mês e ainda não foi entregue, acho que perderam. Tem mais de 1 mês vindo de Recife/PE para Maceió/AL. Já reclamei no ""Fale com os Correios"" e na ""Ouvidoria"" (Código da Reclamação: 32367315) e nada de resolver o meu problema. Ninguém me informa nada.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/298566/ministerio-das-comunicacoes/correios-falta-de-respeito-humilhacao-com-o-cidadao/,"CORREIOS .FALTA DE RESPEITO,HUMILHAÇÃO COM O CIDADÃO. "," 
        Peço a Colaboração deste Ministério o qual tem responsabilidade das atribuições dos Correios, pois esta Empresa não tem nenhum respeito
com o Cidadão e Consumidor despe Pais.
Minhas encomenda (sedex ou pac ) sempre foram entregues em meu domicílio. Há três meses não mais é entregue recebo sim uma correspondência com este comunicado.
Prezado cliente, informamos que existe um objeto destinado a Vossa Senhoria que deve ser retirado OBRIGATORIAMENTE na unidade de correios abaixo.
CEE- RUA LEOPOLDO BULHÕES,530 - BENFICA -
Isso é um absurdo e humilhante pagamos e somos obrigados a fazer o serviço deles e pior o local indicado e de extrema violência e perigo trata-se da chamada faixa de gaza no RJ. 
Consultei o site dos Correios, SAC, E OUVIDORIA informando o meu CEP-21070-230 e consta a seguinte informação : 
- O CEP de destino está sujeito a condições especiais de entrega pela ECT e será realizada com o acréscimo de até 7 (sete) dias ao prazo regular.
Apesar da informação está confirmada por todas as instâncias e até a Direção - RJ. eles não respeitam ou seja eles fazem entregas onde, quando e no endereço que querem.
Segundo informações que apurei esta situação começou a ocorrer com recentes mudanças ocorridas no centro de distribuição e a falta de pessoal , assim sendo por  decisão própria dos funcionários do CEE SÃO CRISTOÃO eles fazem o que querem.
Estes fatos somente demonstram que os Correios não tem Direção , Comando e principalmente respeito pelo Cidadão Brasileiro. Tentei vários contatos com os Correios no RJ e até com Presidência dos Correios e fui totalmente ignorado.
Sou portador de deficiência física, aposentado por invalidez (limitação de locomoção motora) e por este motivo pago para receber minhas encomendas.
OBS: Esta rua e começa no centro da Penha e corta parte do bairro meu endereço fica na primeira quadra desta Rua ou seja praticamente no centro da Penha, porém o CEP é o mesmo para toda sua extensão ela deveria ter tratamento de entrega por trechos e o mais revoltante é que todos os dias os carros dos Correios entrega de SEDEX passa em frente ao nosso endereço para realizar entregas em ruas vizinhas.
Jorge Luiz do Nascimento Machado
Rua Aimore,129 - apto- 202 - cep: 21070230
Penha - RJ.
Tel- 021 - 25900400         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/283917/ministerio-das-comunicacoes/nao-respondem-a-mensagens/,Não respondem a mensagens ," 
        Faz 1 ano que mandei mensagens e pedido de esclarecimentos e ajuda em relação à Claro e até hoje não responderam às mensagens.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/306880/ministerio-das-comunicacoes/atraso-na-entrega-dos-correios/,Atraso na Entrega dos Correios ," 
        Atraso na entrega da encomenda com código de rastreio JN051242765BR postado dia 09/11/16 até hoje não chegou, totalizando 22 dias. Reclamação n° 54938934 aberta junto aos Correios, mas o prazo de manifestação também já acabou e ninguém nunca tem resposta. Produto estacionado no CTE Benfica ou no CDD Copacabana, mas nenhum telefone desses lugares atende, por semanas ligando todos os dias! Quero meu produto e indenização pelo atraso. Aguardo outro produto cujo código de rastreio é RG208578886BR que só consta como postado fora do prazo limite da agência e que será encaminhado no próximo dia útil e já se passaram 09 dias e não foi alterado, ainda está no prazo mas pelo jeito também irá atrasar pois o prazo já está se esgotando. Reclamação N° 55757388.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/230871/ministerio-das-comunicacoes/exposicao-publica-facilitada-de-dados-de-brasileiros-a-qualq/,"Exposição publica facilitada de dados de brasileiros, a qualquer pessoa no mundo - gratuitamente "," 
        Empresas de busca como a  ttps://www.google.com.br/ ; e a  http://br.yahoo.com/?p=us ; e outras empresas de busca que operam no território brasileiro, tem exposto informações, sem o consentimento ou autorização, de brasileiros e brasileiras, quando se digita ""nome completo"", em suas páginas, exemplo : acesse https://www.google.com.br/?gws_rd=ssl e digite na busca ""fulano de tal "", ou seu próprio nome ou nome de qualquer pessoa - aparecerá todas informações sobre a pessoa.
Faça o teste !
Isto lesa o direitos à intimidade, visto que até Empresas, utilizam deste ardil para selecionar pessoas buscando informações na internet, conforme reportagens na CBN (    http://cbn.globoradio.globo.com/comentaristas/max-gehringer/2013/05/02/EMPRESAS-PESQUISAM-NOMES-DE-CANDIDATOS-NA-INTERNET.htm    ) excluindo aquelas que processam empresas na justiça trabalhista, entre outros ardis para discriminação, e é perigoso, visto que criminosos, pode utilizar dessas informações para fins que prejudiquem os expostos, e essas informações estão na rede mundial, onde qualquer pessoa com um computador pode acessá-las. Em muitas vezes expõe-se endereço e telefone.
Solicita-se que a esse órgão que  investigue sobre quais direitos essas empresas e outras que operam no território nacional, tem exposto as informações de seus usuários à qualquer pessoa, em qualquer parte do mundo, e tome todas as medidas cabíveis para que esta prática seja extinta para dados de brasileiros , se necessário oficie o pedido de investigação do fato para a Procuradoria da União, e para a Agencia Reguladora responsável , dando-me o direito ao anonimato.
E que TODAS as informações referidas ao nome de brasileiros, ou qualquer dado referente à suas pessoas naturais, nestes sites de buscas, e outros que houverem, sejam bloqueadas para pesquisas.
O melhor horário de contato com minha pessoa é após 12h.         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/236183/ministerio-das-comunicacoes/bisurdu/,BÍSURDU!!! ," 
        Bom dia
Comprei sementes de uma planta chinesa, e enviaram para mim em menos de 1 dia... até que chegou ao Brasil, e está na alfândega (Curitiba) 
HÁ MAIS DE 40 DIAS fazendo não sei o quê!!! (Código do rastreamento: RI440420320CN)
Reclamei aos Correios e eles de forma muito polida e técnica disseram que tinham nada com isso.
QUE PAÍS É ESSE?
Muito obrigado         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/257503/ministerio-das-comunicacoes/resposta-automatica-sem-analise-nenhuma/,"Resposta automática, sem análise nenhuma!!! "," 
        Sinceramente não sei mais o que pensar a não ser de que tenho vergonha de ser brasileiro! Antigamente, quando era mais novo e sem um senso crítico mais desenvolvido, defendia o país, a bandeira, as instituições... Hoje, cada vez tenho mais certeza que tudo está uma bagunça, sem controle, sem o menor respeito ou consideração com os cidadãos!!!
Digo isso pela ridícula resposta que recebi do MINISTÉRIO DAS COMUNICAÇÕES!!!! Sim, um órgão DESTE PORTE fazendo piada com problemas que estão ocorrendo aos milhares relativos aos Correios. Afirmo isso pois um amigo teve um problema também com os Correios, mas em situação diferente da minha, e recebeu a mesma resposta deste órgão. Segue minha reclamação ao órgão e a porcaria da resposta, que foi a mesma coisa que NADA!!!!!
RECLAMAÇÃO:
Fiz minha compra faz quase 2 meses e até agora ainda não a recebi. Tenho o hábito de comprar do exterior e nunca demorou tanto. Além da demora, minha encomenda foi encaminhada para Recife em vez de vir para Porto Alegre/RS. Deram-me até dia 26/11 para responder à reclamação e não obtive retorno até agora.
Solicito providências deste Ministério, pois os Correios têm praticado um verdadeiro abuso e desrespeito com os cidadãos desse país. Se existe alguma fiscalização sobre o serviço postal, não está funcionando!
Grato.
RESPOSTA DO MINISTÉRIO DAS COMUNICAÇÕES:
Prezado Senhor, Informamos que quando um produto do exterior ingressa ao Brasil, este produto fica sujeito à tributação, que é de competência da Receita Federal, assim na unidade de tratamento de objetos postais de cada centro de distribuição existe um espaço de responsabilidade da Receita Federal em que a ECT não tem autonomia, ou seja, apenas a Receita Federal pode dar andamento ao objeto, o que gera em alguns casos, demora na liberação da mercadoria, decorrente do volume de objetos importados. Segue algumas informações importantes sobre importação de produtos: a. Remessas no valor total de até US$ 50.00 (cinquenta dólares americanos) estão isentas dos impostos, desde que, sejam transportadas pelo serviço postal, e que o remetente e o destinatário sejam pessoas físicas; b. Medicamentos, desde que transportados pelo serviço postal, e destinados à pessoa física, sendo que no momento da liberação do medicamento, o Ministério da Saúde exige a apresentação da receita médica. c. Livros, jornais e periódicos impressos em papel não pagam impostos (art. 150 VI, ""d"", da Constituição Federal); Cabe esclarecer ainda que, para valores até US$ 500.00 o imposto será pago no momento da retirada do bem, na própria unidade de serviço. Portanto objeto postal de posse da receita federal, a reclamação deve ser dirigida a própria Receita Federal, no endereço www.receita.fazenda.gov.br/Principal/Ouvidoria.htm.
Atenciosamente,
Ouvidoria Ministério das Comunicações
Gabinete do Ministro
-
Por favor, a resposta foi ridícula, automática, sem nem avaliar meu caso!!! O produto que comprei já tinha passado pela Receita Federal quando fiz a reclamação e já tinha sido liberado de tributação!!! Ocorre que deu problema NA DISTRIBUIÇÃO, ou seja, em vez de vir para Porto Alegre/RS foi para Recife/PE sei lá por quê!!!! FAÇAM O SERVIÇO DE VOCÊS, QUE, DENTRE OUTROS, É COBRAR OS CORREIOS E GARANTIR OS DIREITOS DOS CIDADÃOS !!!! Quero minha encomenda, pois o erro não foi meu, sou um cidadão fidedigno, com reputação ilibada e exijo que o MC faça a devida fiscalização e controle dos Correios!
Parem de fazer ""corpo mole"", de negligenciar e façam seu serviço!!!!         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/231321/ministerio-das-comunicacoes/nao-recebi-muinha-encomenda/,não recebi muinha encomenda ," 
        Fiz uma compra nos EUA que chegou no Brasil dia 18/03/2015, pelo que fui informada deveria receber no prazo de 10 dias.
A minha encomenda esta tem Curitiba desde o dia 24/03/2015.
Apos findado o prazo abri reclamação junto aos Correios pelo telefone 0800 e a resposta que me dão ate hoje é que o prazo de entrega e resposta já esta expirado e que vão abrir outra reclamação...conclusão: ate hoje dia 18/05/2015 ninguém me da uma solução do que devo fazer.
espero que alguém solucione essa novela...obrigada
Uma consumidora indignada.
codigo de rastreio LM744053862US
codigo da reclamação  32545192         "
http://www.mc.gov.br ,https://cidadao.reclameaqui.com.br/376257/ministerio-das-comunicacoes/correios-nao-entrega-encomenda/,Correios não entrega encomenda ," 
        Desde do dia 21/01/2018 minha encomenda esta liberada e os correios não entrega e nem responde ,  código do registro 95959905 e 91659271, SOCORRO......         "
